platform_id,video_id,watch_count,total_time_watched,price_per_watch
82,1573,1378,34450,0.31
162,99,1504,18048,0.27
117,13,295254,3543048,0.18
91,282,654761,38630899,0.48
36,640,908999,53630941,0.4
161,1055,1502,75100,0.33
160,1881,1999,113943,0.21
159,1728,1515,83325,0.27
127,1623,5176,108696,0.3
162,1980,1499,34477,0.27
29,1846,573719,11474380,0.17
6,1921,632883,17087841,0.1
113,974,616147,14787528,0.11
160,64,2002,56056,0.39
47,212,235142,12697668,0.27
162,1473,1497,80838,0.3
161,18,1500,25500,0.42
133,536,714469,19290663,0.24
86,1652,955007,32470238,0.39
58,1447,939340,35694920,0.15
158,1327,1499,22485,0.11
162,91,1496,17952,0.48
107,1256,908115,16346070,0.45
158,365,1496,58344,0.34
120,252,117903,5541441,0.34
56,1849,572547,21756786,0.38
19,1163,226457,5434968,0.43
159,1224,1506,27108,0.1
103,1156,545324,14723748,0.35
159,1766,1511,58929,0.29
162,1060,1499,38974,0.24
160,1816,2003,118177,0.18
3,625,883692,32696604,0.48
7,876,279426,6985650,0.19
16,757,612278,27552510,0.2
110,42,387836,15901276,0.27
161,1370,1498,23968,0.17
162,1946,1495,31395,0.46
62,703,524941,2624705,0.39
79,72,640522,10888874,0.48
46,1424,329801,6266219,0.15
54,118,885909,5315454,0.37
108,746,427502,25650120,0.2
100,801,794405,23832150,0.11
101,1397,756802,31028882,0.29
63,1288,327040,9484160,0.35
160,904,2002,112112,0.12
85,1222,340094,4081128,0.29
89,1971,392675,17277700,0.31
159,1948,1507,66308,0.2
162,23,1496,76296,0.32
26,1087,897810,8978100,0.25
57,1111,920919,11971947,0.33
77,487,868757,33012766,0.41
48,1711,539690,3777830,0.21
148,1181,974397,23385528,0.24
103,1641,708024,22656768,0.22
144,1528,591157,4138099,0.33
144,932,327770,5899860,0.36
160,1721,2001,104052,0.25
54,1866,701894,7720834,0.27
151,873,217367,5434175,0.37
139,798,25699,1027960,0.43
158,1823,1500,40500,0.2
13,308,566020,33961200,0.2
162,982,1498,58422,0.34
68,88,916410,23826660,0.47
12,800,294254,13241430,0.47
5,1481,433629,2168145,0.28
158,212,1501,81054,0.48
124,1606,999797,13997158,0.18
161,601,1508,18096,0.32
106,680,260519,8336608,0.27
78,293,960316,35531692,0.36
112,1313,838374,21797724,0.23
86,731,963490,27941210,0.34
51,526,53017,742238,0.37
158,652,1498,82390,0.34
160,1215,2002,70070,0.24
161,987,1502,52570,0.28
31,1818,322990,15503520,0.18
161,662,1504,28576,0.19
73,741,707825,14156500,0.15
160,1573,2002,50050,0.16
12,549,562421,21371998,0.18
159,760,1510,52850,0.46
91,985,577122,17890782,0.2
162,51,1498,55426,0.19
161,1126,1496,28424,0.34
97,1044,661718,11249206,0.45
35,633,662298,15895152,0.37
56,1514,443955,5327460,0.2
10,1071,339220,9837380,0.22
44,1168,419186,12156394,0.11
75,1205,322048,10627584,0.49
114,1409,196053,6861855,0.35
0,1804,706908,16965792,0.24
160,803,1998,35964,0.34
144,1158,419063,12152827,0.44
161,1758,1507,31647,0.35
25,526,69611,974554,0.2
159,800,1503,67635,0.23
156,834,489643,28399294,0.15
0,1516,417253,7927807,0.2
130,1451,595630,17273270,0.35
18,1259,151145,6650380,0.15
93,819,515854,7221956,0.37
123,1960,867992,39927632,0.18
127,712,190861,7443579,0.36
76,528,632483,29094218,0.35
152,642,344620,10338600,0.32
31,342,99160,1388240,0.34
38,596,317762,6037478,0.31
133,213,416052,3328416,0.34
160,189,1998,31968,0.1
0,1679,146797,1027579,0.4
90,1291,238457,1907656,0.28
117,1551,126324,1263240,0.39
162,106,1493,50762,0.28
84,68,70146,2314818,0.49
126,888,708805,16302515,0.29
161,52,1495,88205,0.17
46,675,268663,10477857,0.29
151,1763,175405,5262150,0.17
113,244,607603,26734532,0.41
158,258,1500,31500,0.45
162,1852,1499,26982,0.24
115,909,558622,18434526,0.39
135,149,560743,3364458,0.34
125,1234,708268,19123236,0.22
162,269,1500,15000,0.35
119,6,35761,1430440,0.29
21,224,582621,15730767,0.26
14,583,191780,5178060,0.22
158,1533,1498,43442,0.32
152,1230,250372,3505208,0.27
160,1285,2001,42021,0.44
40,953,158545,3487990,0.4
65,1994,668116,18039132,0.44
115,267,62163,1740564,0.41
160,1375,1997,23964,0.19
159,1836,1506,57228,0.12
6,1912,428507,20568336,0.17
32,831,325285,13987255,0.49
159,1054,1509,75450,0.2
161,15,1506,84336,0.28
158,1241,1496,38896,0.17
143,1600,801209,8012090,0.41
158,922,1502,9012,0.12
159,1584,1509,24144,0.33
15,1314,66592,2463904,0.15
19,303,388757,13995252,0.3
159,287,1507,12056,0.27
137,1138,117062,2224178,0.12
31,579,174311,7843995,0.18
141,346,549828,9347076,0.32
157,286,52653,2895915,0.26
28,610,66192,397152,0.29
160,1328,2000,52000,0.25
7,1451,911769,26441301,0.16
162,1679,1499,10493,0.43
158,1820,1491,32802,0.47
158,1108,1495,89700,0.26
11,1190,142367,4413377,0.39
128,969,337812,6080616,0.31
5,1436,733388,16134536,0.3
97,714,84769,1780149,0.31
148,1276,582900,34974000,0.35
45,1487,941508,35777304,0.28
160,1100,2000,84000,0.39
68,1525,160862,7882238,0.22
9,1662,763829,27497844,0.29
158,908,1497,40419,0.5
59,1091,293077,9085387,0.32
158,365,1502,58578,0.34
158,132,1503,22545,0.35
147,1566,872093,24418604,0.2
8,321,147448,7519848,0.18
52,1837,788333,41781649,0.21
159,1128,1512,12096,0.26
122,1408,242470,3637050,0.2
161,1374,1503,90180,0.42
94,883,980012,29400360,0.36
161,1179,1497,56886,0.35
158,1151,1501,13509,0.39
77,209,613013,7356156,0.19
83,1165,903997,47911841,0.47
98,770,968732,16468444,0.2
139,129,588906,3533436,0.25
144,458,102847,3291104,0.28
127,1046,835352,35920136,0.15
159,402,1511,34753,0.21
31,1310,545293,2726465,0.27
84,1175,597180,34039260,0.13
45,1433,190972,2100692,0.17
71,1008,105601,2745626,0.38
79,1240,821177,24635310,0.28
162,682,1499,34477,0.29
24,945,718736,42405424,0.19
12,609,423866,16954640,0.25
160,581,2000,58000,0.17
23,498,38854,660518,0.46
114,1345,372494,1862470,0.38
63,145,592928,16009056,0.24
88,1690,596017,25628731,0.43
158,484,1498,67410,0.28
75,764,266802,15474516,0.33
134,1553,282618,6217596,0.19
144,1715,835407,6683256,0.23
158,1834,1499,16489,0.49
156,1960,124831,5742226,0.46
144,1540,196299,5888970,0.12
104,842,547892,4383136,0.45
134,1782,688849,5510792,0.19
160,1981,2003,18027,0.13
16,782,322770,3227700,0.34
59,1442,487893,12197325,0.28
162,10,1505,82775,0.22
161,759,1504,88736,0.47
42,1292,684006,3420030,0.33
20,1119,252166,10086640,0.25
158,1580,1499,44970,0.31
159,863,1510,34730,0.3
158,1331,1503,54108,0.18
60,131,100123,3704551,0.12
92,1322,559386,16781580,0.28
162,1446,1502,37550,0.18
162,1158,1503,43587,0.33
124,1236,131235,1049880,0.42
92,1463,531357,14877996,0.43
47,1795,491673,22125285,0.13
12,924,695959,9743426,0.24
24,1106,807397,20184925,0.22
21,512,35822,2113498,0.47
21,1702,860687,39591602,0.36
23,1529,649294,12336586,0.34
115,649,488666,19057974,0.29
149,1652,478854,16281036,0.5
110,1376,537874,24742204,0.38
162,1753,1494,47808,0.33
152,1208,492851,6407063,0.15
12,1469,453918,5447016,0.23
161,747,1499,14990,0.17
144,843,444784,11564384,0.3
139,517,203796,6521472,0.38
161,1511,1505,25585,0.33
140,93,757307,22719210,0.13
59,1984,3879,209466,0.41
129,1715,296193,2369544,0.47
162,736,1500,60000,0.26
159,1843,1509,43761,0.37
56,563,926486,9264860,0.37
107,1984,708741,38272014,0.14
123,271,52809,369663,0.4
160,19,2005,108270,0.47
20,390,60825,3162900,0.23
68,580,241665,2899980,0.18
127,1083,842302,24426758,0.37
107,273,306511,8275797,0.48
162,511,1499,52465,0.21
111,335,958290,52705950,0.44
158,1159,1496,59840,0.16
23,546,971320,40795440,0.23
9,1780,835333,33413320,0.48
160,1863,2004,54108,0.19
159,1024,1505,40635,0.46
22,189,516280,8260480,0.21
23,1891,469789,27717551,0.29
119,1449,187804,10517024,0.43
162,1743,1502,45060,0.36
22,1299,325440,14970240,0.45
161,90,1505,33110,0.18
158,519,1496,7480,0.12
159,656,1508,78416,0.38
72,1897,168451,842255,0.42
14,1477,932511,41030484,0.11
160,1060,2000,52000,0.15
162,347,1502,42056,0.29
160,827,1998,25974,0.17
129,1177,219239,3288585,0.32
101,540,349979,6649601,0.27
48,1812,207436,6637952,0.28
155,1492,951501,50429553,0.2
90,1262,842493,12637395,0.24
158,1743,1502,45060,0.44
159,203,1506,33132,0.3
147,72,486183,8265111,0.14
85,397,605270,16342290,0.22
160,89,2000,56000,0.5
160,905,2007,104364,0.47
162,493,1500,49500,0.21
137,840,954656,16229152,0.38
158,1994,1504,40608,0.18
113,1330,922895,45221855,0.28
158,85,1506,48192,0.22
162,1980,1503,34569,0.29
118,1999,6285,75420,0.22
114,865,794805,37355835,0.22
156,1945,157704,8358312,0.3
114,1475,657897,15789528,0.12
159,1607,1509,63378,0.11
129,317,199194,2987910,0.38
58,812,313352,2506816,0.17
159,21,1509,42252,0.31
98,1569,679752,35347104,0.49
124,1845,82712,2564072,0.38
60,1192,182429,3831009,0.21
160,1826,2000,58000,0.39
36,158,853021,8530210,0.34
159,1074,1510,83050,0.41
9,278,285473,5994933,0.43
7,1920,24413,1000933,0.33
11,1519,376403,22207777,0.22
159,1899,1509,89031,0.22
99,620,477520,23398480,0.17
85,731,46356,1344324,0.34
158,1414,1498,40446,0.12
117,983,979700,27431600,0.46
14,1901,492097,4428873,0.21
124,575,431043,25000494,0.31
64,127,455327,2276635,0.37
161,1239,1499,35976,0.22
75,533,683638,36232814,0.5
91,957,907523,23595598,0.41
135,476,892428,9816708,0.16
118,957,830742,21599292,0.32
160,1133,1997,19970,0.26
162,232,1497,35928,0.28
59,924,379051,5306714,0.23
161,1669,1498,44940,0.34
89,1117,592061,5920610,0.36
133,1659,196690,5310630,0.24
50,336,965516,38620640,0.18
30,1351,742722,15597162,0.26
71,1909,601481,31878493,0.45
115,1302,343112,9950248,0.11
124,1344,197968,3167488,0.25
159,711,1516,37900,0.36
128,1693,499855,28991590,0.13
131,917,3033,87957,0.39
51,820,831778,5822446,0.27
142,1891,184945,10911755,0.11
10,350,928091,7424728,0.22
111,1702,737631,33931026,0.18
161,115,1504,79712,0.48
11,1796,641127,37826493,0.29
7,493,128962,4255746,0.17
160,1645,2004,28056,0.13
29,998,893303,29478999,0.47
28,1757,472377,27397866,0.14
11,1326,922149,23975874,0.23
159,1274,1510,52850,0.39
100,55,697615,31392675,0.21
148,1228,727466,17459184,0.3
160,1116,1998,69930,0.49
159,104,1512,43848,0.19
158,568,1501,13509,0.49
158,145,1498,40446,0.41
160,948,2005,34085,0.32
0,676,921448,28564888,0.38
162,127,1501,7505,0.43
140,1292,359412,1797060,0.11
162,1923,1497,44910,0.27
27,1603,491955,27057525,0.3
162,911,1500,22500,0.3
158,1450,1504,37600,0.26
69,3,30486,1676730,0.21
159,1258,1509,12072,0.32
33,165,804304,45845328,0.25
162,1386,1501,42028,0.2
68,158,859652,8596520,0.21
24,34,513684,11814732,0.11
159,1712,1512,78624,0.28
132,1669,107322,3219660,0.45
45,906,189355,1893550,0.15
90,333,466398,5596776,0.39
159,1169,1513,84728,0.21
161,1872,1501,84056,0.26
133,626,395802,20581704,0.27
128,1567,420132,7142244,0.23
113,229,794025,22232700,0.31
123,236,435399,3918591,0.33
59,1175,76971,4387347,0.27
161,1337,1499,40473,0.45
82,591,888844,5333064,0.35
159,391,1511,42308,0.28
72,1060,921446,23957596,0.23
160,1122,1998,77922,0.14
24,294,659449,31653552,0.12
120,401,155616,1867392,0.32
160,1472,1999,55972,0.23
162,1645,1499,20986,0.4
158,803,1501,27018,0.26
159,43,1510,27180,0.17
160,1429,2005,86215,0.46
6,206,859470,16329930,0.37
162,250,1496,29920,0.15
34,1498,176336,10403824,0.13
158,97,1499,70453,0.35
144,1230,976772,13674808,0.46
6,899,588310,12942820,0.16
123,1929,158472,2218608,0.25
160,1186,1998,63936,0.19
160,1823,1999,53973,0.32
78,1966,339213,10176390,0.39
126,844,799274,6394192,0.29
161,981,1506,15060,0.28
4,975,670236,6702360,0.4
160,266,2005,56140,0.15
120,939,932047,25165269,0.17
156,1605,586884,3521304,0.37
158,1280,1500,76500,0.46
159,764,1507,87406,0.14
79,255,297911,9533152,0.22
32,696,627401,11920619,0.21
160,462,2001,42021,0.35
160,982,2005,78195,0.29
109,1975,144975,1159800,0.19
159,469,1515,39390,0.46
141,1041,77773,3966423,0.31
132,1542,723926,35472374,0.24
126,446,235613,8482068,0.42
158,752,1496,11968,0.14
161,1503,1499,41972,0.17
127,1655,723200,14464000,0.2
150,1851,344089,5505424,0.26
18,572,729137,25519795,0.16
78,879,980592,44126640,0.45
88,183,736913,32424172,0.14
4,671,790991,31639640,0.12
39,872,253188,9621144,0.33
55,1058,329371,7904904,0.3
69,181,259334,14004036,0.49
47,1281,508655,5595205,0.32
75,1020,975706,29271180,0.1
76,439,76302,3738798,0.12
106,1467,591692,23075988,0.19
158,599,1498,74900,0.28
51,1938,689136,7580496,0.33
59,603,775788,38789400,0.31
161,684,1497,38922,0.45
1,525,560248,16807440,0.32
162,1961,1502,33044,0.19
158,1101,1504,30080,0.36
161,1617,1502,34546,0.41
159,1533,1516,43964,0.19
159,691,1509,90540,0.25
24,1295,844124,14350108,0.15
131,1393,503300,14092400,0.16
158,980,1499,53964,0.35
112,1838,298836,4781376,0.48
124,44,671332,15440636,0.43
17,479,695119,36146188,0.3
161,1505,1500,57000,0.26
56,1819,522381,22984764,0.42
12,864,133911,4552974,0.35
58,96,256100,3073200,0.5
158,75,1492,76092,0.16
73,245,258661,7242508,0.28
74,1764,852229,12783435,0.28
160,1286,2002,66066,0.35
159,1179,1509,57342,0.33
162,914,1501,54036,0.17
98,836,175268,4556968,0.28
78,105,925910,49999140,0.25
159,828,1510,33220,0.39
77,1775,463152,19915536,0.14
161,1381,1495,53820,0.25
159,156,1513,63546,0.4
162,795,1503,15030,0.35
161,957,1499,38974,0.18
2,57,266392,4795056,0.48
130,395,447204,4919244,0.26
5,910,682474,17744324,0.49
21,325,413394,21496488,0.39
26,1257,430318,10327632,0.18
161,1603,1500,82500,0.19
73,947,48683,1411807,0.32
36,1534,557176,30087504,0.27
89,255,395839,12666848,0.16
159,1385,1509,84504,0.19
159,127,1507,7535,0.15
126,291,290139,5512641,0.41
111,468,548183,32890980,0.16
45,1524,281191,7873348,0.19
66,1354,875154,26254620,0.47
144,154,145503,8148168,0.28
161,1498,1501,88559,0.18
55,1864,551903,13245672,0.46
143,972,803291,24098730,0.15
12,1384,708200,9914800,0.45
162,550,1497,11976,0.18
162,160,1497,37425,0.37
155,511,139113,4868955,0.41
46,1228,20452,490848,0.4
161,407,1505,40635,0.39
158,568,1497,13473,0.48
161,1632,1500,46500,0.14
158,461,1497,70359,0.19
159,1720,1506,24096,0.47
9,365,225219,8783541,0.4
161,1861,1501,18012,0.19
159,498,1515,25755,0.31
67,1541,6051,278346,0.38
160,451,2001,38019,0.14
159,448,1508,40716,0.11
160,1150,1997,61907,0.23
158,711,1497,37425,0.15
83,961,214721,12239097,0.15
160,1112,1999,21989,0.4
159,1014,1510,63420,0.27
0,1356,537867,13984542,0.5
158,779,1500,49500,0.29
22,198,916516,37577156,0.31
127,1282,882143,22053575,0.22
88,141,770327,33124061,0.34
158,639,1496,46376,0.44
107,1327,733178,10997670,0.35
55,15,478784,26811904,0.4
27,1732,290073,6961752,0.32
161,1370,1502,24032,0.47
35,551,443855,11984085,0.47
109,751,901132,22528300,0.11
162,492,1496,62832,0.33
97,648,877864,16679416,0.44
158,388,1501,40527,0.37
118,1021,529894,20135972,0.32
117,1356,748226,19453876,0.39
16,125,306058,7651450,0.4
161,940,1504,79712,0.38
42,1321,560255,15126885,0.33
145,28,54218,2494028,0.13
102,939,134391,3628557,0.3
160,662,1999,37981,0.32
72,110,375086,8251892,0.15
127,1446,434254,10856350,0.31
160,896,1999,111944,0.3
109,587,251212,8792420,0.32
98,1298,563056,20833072,0.41
43,1766,594458,23183862,0.19
136,834,815897,47322026,0.48
10,1339,42994,687904,0.48
137,755,591304,10052168,0.11
158,59,1497,22455,0.25
160,236,1997,17973,0.42
160,1780,2002,80080,0.24
137,603,174771,8738550,0.28
161,753,1502,46562,0.34
158,1636,1496,79288,0.48
15,1982,365142,3651420,0.13
161,589,1500,43500,0.38
161,646,1503,72144,0.42
161,136,1502,18024,0.17
160,1495,1999,73963,0.17
160,1485,1996,103792,0.2
162,1217,1499,44970,0.17
161,81,1504,46624,0.16
101,1431,122919,983352,0.29
43,1649,734397,27172689,0.25
50,761,284507,4836619,0.38
49,864,186449,6339266,0.41
158,1249,1502,18024,0.13
162,32,1499,47968,0.34
158,1897,1502,7510,0.36
150,1213,855090,38479050,0.16
160,1863,2002,54054,0.4
3,1488,389347,14405839,0.16
159,989,1504,61664,0.24
160,1466,1998,27972,0.27
161,1893,1502,79606,0.31
76,782,249408,2494080,0.21
161,646,1494,71712,0.31
35,1210,437279,8745580,0.23
73,908,674330,18206910,0.1
95,1333,529113,9524034,0.16
157,1972,533299,9066083,0.12
146,321,705166,35963466,0.44
146,1627,41559,1329888,0.15
0,536,806324,21770748,0.13
23,655,679604,21067724,0.3
36,1803,807203,29866511,0.29
128,13,844493,10133916,0.38
151,969,726158,13070844,0.22
48,88,51628,1342328,0.2
158,1226,1499,56962,0.2
160,400,2001,80040,0.27
57,1165,111471,5907963,0.43
152,1616,495366,11888784,0.48
162,1589,1493,31353,0.12
64,1002,295799,8578171,0.49
56,1915,291016,4074224,0.46
9,1310,701481,3507405,0.27
162,304,1498,67410,0.3
159,1621,1513,48416,0.12
93,1192,661532,13892172,0.33
158,830,1500,37500,0.22
159,889,1512,40824,0.4
162,599,1495,74750,0.48
162,1836,1504,57152,0.5
22,1082,249405,1745835,0.44
74,1632,102756,3185436,0.25
134,969,233366,4200588,0.19
127,956,875427,28889091,0.31
113,1286,572259,18884547,0.15
158,161,1498,76398,0.12
70,1140,315853,12002414,0.45
161,472,1501,46531,0.44
160,1009,2000,98000,0.21
128,1451,646791,18756939,0.14
158,1000,1499,53964,0.45
162,752,1500,12000,0.39
160,305,2001,56028,0.12
151,11,98418,4133556,0.3
158,401,1502,18024,0.11
159,389,1511,43819,0.11
161,440,1504,36096,0.18
162,41,1500,34500,0.17
16,1277,34942,698840,0.13
161,1997,1503,84168,0.49
162,117,1501,27018,0.26
161,20,1500,13500,0.48
158,1436,1498,32956,0.14
33,1353,167243,2508645,0.48
85,1520,302130,7855380,0.18
81,781,104578,1254936,0.45
21,1740,60294,1085292,0.35
38,328,45045,945945,0.24
91,393,467049,2802294,0.47
52,1733,632606,34793330,0.14
20,1755,425483,4680313,0.23
46,1692,973815,50638380,0.23
158,814,1502,63084,0.19
157,1740,251450,4526100,0.24
52,111,226572,12914604,0.43
139,1999,945508,11346096,0.33
23,1938,782034,8602374,0.37
38,1215,165458,5791030,0.12
64,302,937757,18755140,0.13
83,1524,792473,22189244,0.47
161,1347,1501,90060,0.37
14,1147,630299,6302990,0.23
24,1681,570275,7413575,0.25
28,1995,647396,6473960,0.17
141,1732,16625,399000,0.21
162,1473,1501,81054,0.41
78,1157,272112,4081680,0.25
75,141,317401,13648243,0.48
62,611,301614,5730666,0.42
160,862,1997,117823,0.28
90,1485,444721,23125492,0.32
48,267,803352,22493856,0.22
158,301,1494,17928,0.25
20,1586,566686,14733836,0.5
51,1175,993141,56609037,0.13
77,1391,510905,24012535,0.46
155,1307,841524,8415240,0.41
106,1849,377613,14349294,0.43
51,1489,419526,9229572,0.38
158,1115,1502,52570,0.45
112,683,911997,8207973,0.21
162,1322,1505,45150,0.5
159,948,1510,25670,0.42
83,72,914454,15545718,0.3
31,1515,133466,7073698,0.47
95,1437,46892,1641220,0.25
116,738,464939,24641767,0.13
114,1501,211922,6781504,0.2
108,1286,55787,1840971,0.24
162,1237,1498,43442,0.23
27,1820,181095,3984090,0.3
142,1509,137721,3305304,0.36
50,498,779903,13258351,0.46
101,779,243222,8026326,0.38
157,1407,398798,16749516,0.42
125,359,450497,13965407,0.24
162,151,1502,15020,0.39
160,793,1999,75962,0.5
159,251,1510,49830,0.35
86,1627,787098,25187136,0.49
50,929,420874,6313110,0.45
161,1809,1493,67185,0.38
139,196,732253,6590277,0.13
34,815,580023,32481288,0.33
159,239,1510,28690,0.32
158,1679,1499,10493,0.43
46,643,946431,14196465,0.3
144,1934,233548,9108372,0.14
147,1788,115547,1155470,0.24
160,1791,1996,45908,0.27
129,68,169759,5602047,0.48
159,1385,1514,84784,0.37
83,1342,66510,2460870,0.5
161,1995,1507,15070,0.17
162,1720,1503,24048,0.27
148,1970,587263,2936315,0.1
40,70,789877,15007663,0.33
161,820,1504,10528,0.38
57,1290,650250,7803000,0.11
20,1269,855446,5988122,0.32
159,1802,1512,75600,0.31
105,397,530585,14325795,0.27
159,1971,1507,66308,0.23
140,1162,316612,8548524,0.16
161,855,1507,18084,0.47
137,1209,145256,2033584,0.19
137,370,209931,9866757,0.17
31,855,504669,6056028,0.26
132,1205,595721,19658793,0.38
11,888,310461,7140603,0.47
156,766,615232,3076160,0.32
20,1064,192303,5192181,0.27
159,210,1512,37800,0.43
152,208,330120,19146960,0.31
159,1111,1511,19643,0.26
119,451,670245,12734655,0.27
38,1345,115133,575665,0.32
153,334,689130,14471730,0.34
72,1569,549279,28562508,0.34
141,979,679732,38744724,0.13
162,90,1502,33044,0.15
133,670,414051,13663683,0.26
25,788,477756,23410044,0.46
162,1404,1500,70500,0.23
84,1290,542487,6509844,0.41
98,396,127619,2041904,0.31
160,187,2002,78078,0.22
160,1048,1994,115652,0.12
78,1138,930539,17680241,0.47
128,1162,481829,13009383,0.25
162,818,1501,67545,0.31
63,1593,762510,6862590,0.47
162,1328,1493,38818,0.34
46,940,548966,29095198,0.42
0,417,805000,13685000,0.19
117,1272,292348,8770440,0.5
158,1658,1499,44970,0.24
77,195,474704,9968784,0.1
112,1763,138663,4159890,0.19
157,1694,710050,14201000,0.43
9,1115,333514,11672990,0.39
151,1626,344154,12045390,0.16
67,617,239707,11266229,0.23
159,604,1503,75150,0.16
7,1119,429595,17183800,0.36
162,426,1494,16434,0.12
161,1619,1498,41944,0.24
161,916,1498,19474,0.26
140,1704,970215,36868170,0.14
27,460,409144,11456032,0.3
72,616,885088,20357024,0.11
161,858,1502,81108,0.18
39,331,545225,5997475,0.42
77,1374,933908,56034480,0.43
7,247,304077,5777463,0.27
30,1629,774051,32510142,0.3
65,1751,379703,12150496,0.49
158,1186,1499,47968,0.46
160,1121,1996,29940,0.47
162,1975,1496,11968,0.28
